Unnamed: 0,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,Predicted_Rating
16187,245454,6709,26,6956,52,15,58,59,225,471,17,13,1376,0,1.0,3.0,2.0,8,1,0,6,35.0,2018-07-01,19,3,1,26,6,6,6,9,7,7,7,9,7,7,7,6,7,7,7,6,22,24,24,24,22,24,29,29,29,24,46.0,32.0,52.0,56.0,23.0,46.0,28.0,27.0,41.0,52.0,67.0,59.0,49.0,51.0,56.0,40.0,59.0,55.0,58.0,28.0,56.0,58.0,40.0,37.0,36.0,44.0,56.0,61.0,62.0,5.0,10.0,8.0,13.0,9.0,188,170.42
16188,228047,1221,21,3906,29,49,58,68,73,260,49,24,1661,1,1.0,3.0,3.0,8,1,0,21,20.0,2017-02-01,19,22,1,19,18,18,18,20,18,18,18,20,18,18,18,16,16,16,16,16,23,23,23,23,23,23,23,23,23,23,46.0,52.0,49.0,53.0,46.0,59.0,68.0,65.0,50.0,56.0,71.0,78.0,68.0,65.0,62.0,51.0,60.0,81.0,68.0,52.0,54.0,55.0,58.0,52.0,58.0,52.0,21.0,52.0,53.0,15.0,8.0,13.0,10.0,12.0,458,415.57
16190,242385,6318,17,6272,45,38,58,76,260,304,53,46,1373,1,1.0,3.0,2.0,2,0,0,25,51.0,2017-07-01,19,20,10,23,18,18,18,15,15,15,15,15,12,12,12,8,3,3,3,8,5,5,5,5,5,5,7,7,7,5,32.0,64.0,54.0,42.0,48.0,50.0,42.0,31.0,27.0,53.0,71.0,69.0,64.0,60.0,58.0,54.0,66.0,52.0,64.0,57.0,40.0,18.0,54.0,45.0,49.0,59.0,26.0,17.0,14.0,13.0,15.0,10.0,7.0,7.0,567,559.95
16195,228052,1719,20,3909,29,49,58,65,295,205,33,24,1581,1,1.0,3.0,2.0,2,2,0,25,7.0,2017-02-01,19,22,0,26,18,18,18,19,18,18,18,19,18,18,18,15,13,13,13,15,14,16,16,16,14,13,14,14,14,13,47.0,54.0,50.0,57.0,54.0,58.0,53.0,52.0,53.0,57.0,59.0,80.0,81.0,56.0,71.0,62.0,62.0,61.0,64.0,55.0,58.0,33.0,54.0,57.0,49.0,52.0,30.0,24.0,32.0,11.0,10.0,13.0,14.0,10.0,405,390.02
16196,244692,2911,17,6795,40,29,58,73,231,350,53,13,1522,1,1.0,3.0,2.0,8,1,0,4,22.0,2018-01-01,19,22,1,15,12,12,12,17,15,15,15,17,17,17,17,15,17,17,17,15,22,26,26,26,22,22,23,23,23,22,51.0,45.0,42.0,65.0,37.0,57.0,41.0,37.0,64.0,58.0,69.0,63.0,68.0,54.0,67.0,52.0,51.0,65.0,58.0,41.0,54.0,53.0,45.0,56.0,32.0,63.0,49.0,48.0,46.0,9.0,11.0,9.0,12.0,13.0,445,491.86
16202,233948,2457,20,4855,29,49,58,64,293,277,33,24,1565,1,1.0,3.0,2.0,2,1,0,11,37.0,2018-02-28,19,23,0,14,17,17,17,16,16,16,16,16,15,15,15,13,12,12,12,13,17,18,18,18,17,18,19,19,19,18,41.0,56.0,54.0,57.0,56.0,53.0,32.0,42.0,52.0,51.0,71.0,70.0,66.0,51.0,68.0,56.0,61.0,75.0,60.0,57.0,54.0,23.0,58.0,43.0,57.0,52.0,35.0,53.0,52.0,10.0,13.0,13.0,13.0,12.0,405,383.62
16203,241884,1601,19,6125,75,56,58,70,538,286,35,13,1453,0,1.0,3.0,2.0,8,0,0,14,29.0,2017-01-01,19,22,9,21,11,11,11,12,10,10,10,12,8,8,8,9,8,8,8,9,23,23,23,23,23,25,30,30,30,25,55.0,37.0,60.0,46.0,25.0,47.0,23.0,24.0,43.0,60.0,66.0,68.0,50.0,58.0,61.0,47.0,68.0,66.0,69.0,38.0,53.0,47.0,42.0,35.0,37.0,41.0,61.0,60.0,56.0,7.0,15.0,11.0,12.0,6.0,256,299.31
16206,225245,5581,21,3607,114,82,58,69,160,538,50,13,1499,1,1.0,3.0,2.0,8,0,0,25,18.0,2018-07-11,19,3,0,21,17,17,17,20,18,18,18,20,16,16,16,15,9,9,9,15,12,8,8,8,12,10,8,8,8,10,57.0,57.0,59.0,54.0,43.0,59.0,53.0,41.0,30.0,58.0,73.0,72.0,70.0,55.0,79.0,56.0,70.0,70.0,60.0,52.0,35.0,19.0,48.0,56.0,66.0,45.0,22.0,20.0,16.0,7.0,6.0,11.0,11.0,14.0,335,334.75
16207,244957,538,19,6858,30,115,58,70,47,56,35,13,1494,1,1.0,3.0,2.0,8,1,0,6,32.0,2015-07-10,19,22,8,16,7,7,7,14,10,10,10,14,12,12,12,13,11,11,11,13,25,24,24,24,25,25,24,24,24,25,57.0,35.0,41.0,56.0,26.0,56.0,28.0,26.0,52.0,52.0,75.0,78.0,76.0,50.0,72.0,35.0,66.0,80.0,60.0,29.0,51.0,51.0,38.0,46.0,44.0,54.0,52.0,55.0,51.0,14.0,8.0,12.0,13.0,9.0,279,296.89
16208,245214,183,23,6899,30,115,58,64,184,198,32,13,1546,1,1.0,3.0,2.0,8,1,0,4,15.0,2018-01-23,19,22,8,18,12,12,12,17,15,15,15,17,17,17,17,15,17,17,17,15,23,25,25,25,23,23,23,23,23,23,48.0,33.0,44.0,63.0,38.0,58.0,35.0,39.0,58.0,62.0,73.0,70.0,65.0,54.0,73.0,54.0,67.0,75.0,62.0,45.0,49.0,47.0,46.0,54.0,43.0,45.0,38.0,54.0,48.0,9.0,8.0,10.0,15.0,9.0,244,253.06
16209,210911,6325,26,2164,118,65,58,60,33,289,20,24,1538,1,1.0,3.0,2.0,8,1,0,2,6.0,2014-09-15,19,23,4,8,10,10,10,14,12,12,12,14,14,14,14,11,14,14,14,11,22,26,26,26,22,23,28,28,28,23,43.0,32.0,48.0,59.0,42.0,56.0,38.0,41.0,55.0,57.0,64.0,62.0,65.0,55.0,72.0,49.0,56.0,54.0,65.0,36.0,53.0,56.0,48.0,54.0,50.0,55.0,56.0,58.0,57.0,12.0,9.0,15.0,14.0,7.0,195,173.69
16212,237535,6446,19,5376,75,56,58,74,520,284,55,13,1505,1,1.0,3.0,2.0,8,1,0,4,32.0,2017-01-01,19,0,0,12,9,9,9,14,13,13,13,14,16,16,16,11,17,17,17,11,23,29,29,29,23,24,30,30,30,24,32.0,40.0,48.0,67.0,25.0,62.0,42.0,39.0,62.0,66.0,57.0,60.0,63.0,51.0,71.0,46.0,61.0,52.0,56.0,47.0,50.0,55.0,31.0,48.0,38.0,55.0,59.0,66.0,62.0,8.0,7.0,15.0,7.0,12.0,478,486.39
16213,237536,4826,18,5377,140,106,58,72,49,633,54,13,1565,1,1.0,3.0,2.0,8,0,0,4,31.0,2017-01-27,19,3,9,19,15,15,15,16,16,16,16,16,17,17,17,13,16,16,16,13,21,25,25,25,21,22,25,25,25,22,41.0,39.0,52.0,66.0,41.0,57.0,41.0,48.0,62.0,59.0,67.0,63.0,60.0,63.0,63.0,67.0,65.0,56.0,54.0,48.0,60.0,45.0,49.0,48.0,47.0,52.0,49.0,50.0,55.0,10.0,10.0,11.0,11.0,8.0,597,472.17
16214,228577,304,21,3975,45,38,58,69,423,444,50,13,1597,1,1.0,3.0,2.0,8,0,0,4,30.0,2018-07-01,19,24,7,9,14,14,14,18,17,17,17,18,18,18,18,15,17,17,17,15,19,21,21,21,19,19,20,20,20,19,56.0,42.0,58.0,66.0,56.0,56.0,62.0,56.0,61.0,60.0,62.0,50.0,61.0,57.0,83.0,62.0,58.0,55.0,36.0,44.0,51.0,26.0,56.0,59.0,57.0,62.0,44.0,56.0,52.0,11.0,11.0,10.0,10.0,13.0,411,386.68
16218,242658,100,22,6344,131,104,58,66,309,291,29,13,1439,1,1.0,3.0,2.0,8,0,0,6,16.0,2018-01-01,19,22,8,11,5,5,5,9,6,6,6,9,7,7,7,7,7,7,7,7,22,23,23,23,22,24,28,28,28,24,50.0,22.0,54.0,52.0,26.0,46.0,35.0,30.0,40.0,54.0,68.0,66.0,57.0,49.0,71.0,42.0,78.0,65.0,57.0,34.0,50.0,56.0,39.0,39.0,33.0,45.0,59.0,58.0,54.0,15.0,14.0,9.0,11.0,6.0,205,300.53
16224,243943,3451,17,6581,126,103,58,71,199,558,49,13,1574,1,1.0,3.0,2.0,8,1,0,4,29.0,2017-07-01,19,3,8,16,16,16,16,19,17,17,17,19,19,19,19,16,17,17,17,16,21,24,24,24,21,20,22,22,22,20,56.0,53.0,48.0,66.0,38.0,57.0,49.0,48.0,62.0,65.0,61.0,64.0,60.0,48.0,60.0,63.0,62.0,56.0,49.0,56.0,55.0,46.0,48.0,54.0,60.0,39.0,54.0,44.0,45.0,9.0,8.0,12.0,10.0,8.0,433,482.77
16228,245994,213,17,7048,51,62,58,76,48,326,53,24,1543,0,1.0,3.0,3.0,8,1,0,0,14.0,2018-09-05,19,22,1,16,14,14,14,17,16,16,16,17,17,17,17,14,16,16,16,14,19,23,23,23,19,19,21,21,21,19,52.0,51.0,44.0,61.0,42.0,56.0,44.0,50.0,63.0,58.0,62.0,61.0,61.0,55.0,62.0,59.0,54.0,47.0,45.0,44.0,52.0,52.0,51.0,58.0,61.0,49.0,47.0,49.0,43.0,13.0,15.0,14.0,8.0,9.0,580,559.62
16229,242411,6191,18,6277,72,84,58,78,430,384,54,13,1699,1,1.0,3.0,2.0,8,0,0,4,26.0,2017-07-01,19,20,1,20,18,18,18,21,19,19,19,21,19,19,19,17,16,16,16,17,26,28,28,28,26,27,30,30,30,27,61.0,52.0,57.0,61.0,48.0,58.0,53.0,51.0,56.0,60.0,71.0,71.0,73.0,56.0,72.0,59.0,62.0,55.0,53.0,51.0,67.0,57.0,57.0,51.0,60.0,51.0,58.0,58.0,60.0,15.0,10.0,9.0,7.0,10.0,592,586.19
16230,240620,65,20,5890,51,62,58,66,544,446,35,13,1440,1,1.0,3.0,2.0,8,0,0,25,12.0,2017-08-02,19,3,8,26,18,18,18,17,17,17,17,17,15,15,15,12,9,9,9,12,7,8,8,8,7,6,6,6,6,6,31.0,57.0,55.0,51.0,38.0,56.0,43.0,30.0,47.0,57.0,72.0,74.0,64.0,53.0,79.0,60.0,60.0,68.0,62.0,49.0,50.0,19.0,57.0,48.0,58.0,53.0,16.0,12.0,17.0,7.0,13.0,11.0,13.0,13.0,352,331.77
16231,233197,2474,23,4759,29,49,58,65,293,277,33,24,1578,1,1.0,3.0,2.0,0,1,0,25,11.0,2016-01-01,19,3,10,29,17,17,17,16,15,15,15,16,15,15,15,12,14,14,14,12,17,20,20,20,17,17,23,23,23,17,50.0,54.0,61.0,56.0,51.0,57.0,48.0,49.0,52.0,51.0,55.0,47.0,61.0,49.0,62.0,56.0,66.0,70.0,88.0,57.0,59.0,42.0,62.0,54.0,48.0,56.0,27.0,49.0,48.0,11.0,11.0,12.0,6.0,9.0,405,339.18
16232,236525,5682,24,5215,8,70,58,60,630,201,20,13,1345,0,1.0,3.0,2.0,8,2,0,1,5.0,2016-09-30,19,3,1,16,3,3,3,4,1,1,1,4,1,1,1,1,1,1,1,1,19,20,20,20,19,21,28,28,28,21,48.0,25.0,57.0,40.0,26.0,41.0,35.0,24.0,34.0,47.0,54.0,55.0,52.0,48.0,55.0,37.0,68.0,62.0,69.0,21.0,62.0,52.0,41.0,32.0,35.0,52.0,59.0,57.0,59.0,13.0,14.0,9.0,8.0,6.0,116,133.25
16234,243950,2125,25,6585,51,62,58,59,433,206,26,13,1491,1,1.0,3.0,2.0,8,1,0,23,11.0,2018-07-01,19,3,8,20,16,16,16,20,18,18,18,20,18,18,18,17,14,14,14,17,15,15,15,15,15,14,11,11,11,14,56.0,54.0,42.0,61.0,48.0,60.0,52.0,45.0,55.0,61.0,69.0,68.0,64.0,52.0,72.0,59.0,57.0,65.0,54.0,46.0,47.0,24.0,53.0,54.0,45.0,59.0,23.0,31.0,40.0,5.0,6.0,12.0,5.0,6.0,254,210.72
16237,230896,83,21,4398,45,38,58,69,156,434,35,24,1537,1,1.0,3.0,2.0,8,0,0,16,12.0,2018-01-31,19,3,10,22,10,10,10,13,10,10,10,13,10,10,10,10,10,10,10,10,24,24,24,24,24,24,27,27,27,24,55.0,41.0,46.0,57.0,36.0,51.0,51.0,52.0,47.0,51.0,63.0,68.0,57.0,55.0,56.0,54.0,68.0,73.0,62.0,52.0,54.0,47.0,40.0,38.0,39.0,38.0,58.0,58.0,54.0,13.0,9.0,12.0,9.0,11.0,352,347.38
16244,228596,1800,20,3976,1,0,58,67,364,594,47,13,1621,1,1.0,3.0,2.0,8,1,0,0,14.0,,3,17,0,24,15,15,15,20,17,17,17,20,18,18,18,17,14,14,14,17,22,22,22,22,22,22,23,23,23,22,62.0,54.0,36.0,53.0,45.0,58.0,39.0,50.0,51.0,60.0,74.0,77.0,68.0,52.0,72.0,46.0,80.0,66.0,72.0,41.0,52.0,44.0,52.0,61.0,46.0,58.0,48.0,48.0,46.0,13.0,16.0,13.0,12.0,14.0,0,101.6
16246,244212,5412,23,6661,112,95,58,64,443,154,26,13,1498,1,1.0,3.0,2.0,8,0,0,2,18.0,2018-07-01,19,20,1,19,8,8,8,12,10,10,10,12,12,12,12,11,13,13,13,11,23,26,26,26,23,24,28,28,28,24,48.0,30.0,48.0,65.0,29.0,53.0,32.0,35.0,58.0,52.0,66.0,64.0,65.0,56.0,60.0,50.0,58.0,64.0,69.0,34.0,58.0,44.0,33.0,52.0,46.0,56.0,58.0,59.0,58.0,8.0,14.0,15.0,9.0,8.0,206,238.28
16250,243959,4064,18,6587,55,76,58,76,218,332,52,13,1574,1,1.0,3.0,2.0,8,1,0,1,29.0,2017-09-10,19,3,9,23,10,10,10,15,13,13,13,15,15,15,15,13,15,15,15,13,23,28,28,28,23,24,29,29,29,24,42.0,34.0,45.0,62.0,37.0,59.0,50.0,38.0,59.0,61.0,74.0,67.0,67.0,49.0,71.0,50.0,72.0,64.0,65.0,42.0,64.0,56.0,38.0,50.0,44.0,43.0,55.0,59.0,53.0,9.0,6.0,5.0,13.0,14.0,462,472.81
16252,232696,1534,26,4664,75,56,58,58,327,67,23,13,1547,1,1.0,3.0,3.0,8,2,0,11,24.0,2014-01-01,19,22,7,19,14,14,14,18,15,15,15,18,15,15,15,15,13,13,13,15,25,25,25,25,25,25,27,27,27,25,57.0,49.0,40.0,55.0,25.0,62.0,39.0,26.0,45.0,60.0,72.0,67.0,71.0,54.0,72.0,47.0,56.0,74.0,76.0,42.0,54.0,48.0,49.0,42.0,48.0,48.0,50.0,61.0,58.0,10.0,7.0,7.0,11.0,13.0,119,127.59
16259,212475,928,23,2349,93,136,58,64,153,66,32,24,1653,1,1.0,3.0,2.0,8,1,0,21,34.0,2018-07-14,19,3,0,21,14,14,14,17,15,15,15,17,16,16,16,15,16,16,16,15,25,28,28,28,25,26,28,28,28,26,55.0,40.0,54.0,64.0,42.0,57.0,57.0,49.0,62.0,58.0,67.0,69.0,61.0,53.0,71.0,58.0,61.0,70.0,58.0,54.0,59.0,55.0,46.0,47.0,56.0,42.0,58.0,54.0,52.0,15.0,15.0,14.0,15.0,7.0,312,308.06
16262,242428,5643,18,6280,75,56,58,78,241,73,54,13,1498,1,1.0,3.0,2.0,8,0,0,4,40.0,2017-11-01,19,22,8,18,15,15,15,19,18,18,18,19,20,20,20,15,16,16,16,15,16,20,20,20,16,16,18,18,18,16,41.0,48.0,45.0,66.0,47.0,58.0,46.0,51.0,57.0,57.0,67.0,68.0,66.0,56.0,67.0,53.0,55.0,48.0,57.0,36.0,32.0,36.0,59.0,66.0,42.0,61.0,45.0,43.0,39.0,11.0,12.0,8.0,10.0,6.0,526,531.21
16263,243964,949,25,6589,45,38,58,63,556,39,32,13,1304,1,1.0,3.0,2.0,8,1,0,25,20.0,2018-06-21,19,20,10,22,18,18,18,14,16,16,16,14,13,13,13,9,5,5,5,9,3,3,3,3,3,2,3,3,3,2,29.0,61.0,58.0,48.0,46.0,57.0,44.0,28.0,32.0,54.0,63.0,60.0,47.0,55.0,59.0,60.0,55.0,56.0,57.0,56.0,31.0,11.0,55.0,43.0,60.0,53.0,19.0,13.0,15.0,6.0,5.0,5.0,10.0,6.0,301,266.39
16265,231933,5559,26,4532,67,51,58,60,17,5,0,0,1426,1,1.0,3.0,2.0,8,0,0,2,14.0,,19,3,10,21,7,7,7,9,8,8,8,9,9,9,9,7,11,11,11,7,21,26,26,26,21,23,28,28,28,23,41.0,33.0,55.0,54.0,31.0,45.0,33.0,39.0,56.0,54.0,58.0,57.0,54.0,59.0,59.0,44.0,52.0,66.0,68.0,28.0,55.0,58.0,39.0,47.0,40.0,40.0,54.0,56.0,57.0,10.0,7.0,6.0,5.0,6.0,0,21.4
16268,235773,4111,20,5096,5,122,58,66,564,528,29,13,1547,1,1.0,3.0,2.0,2,1,0,16,2.0,2018-05-16,19,22,0,21,10,10,10,15,11,11,11,15,11,11,11,11,9,9,9,11,23,21,21,21,23,24,27,27,27,24,60.0,43.0,45.0,44.0,34.0,57.0,30.0,34.0,32.0,53.0,78.0,73.0,64.0,46.0,66.0,52.0,67.0,78.0,78.0,61.0,69.0,48.0,32.0,55.0,36.0,39.0,45.0,58.0,56.0,11.0,8.0,7.0,14.0,13.0,303,289.1
16269,241918,4529,23,6130,106,94,58,63,465,229,32,13,1424,1,1.0,3.0,2.0,2,1,0,25,14.0,2017-01-17,19,3,9,20,18,18,18,17,17,17,17,17,15,15,15,12,7,7,7,12,6,8,8,8,6,6,8,8,8,6,33.0,55.0,53.0,47.0,44.0,54.0,31.0,34.0,43.0,47.0,81.0,78.0,64.0,64.0,68.0,53.0,64.0,53.0,63.0,49.0,50.0,20.0,61.0,53.0,50.0,58.0,22.0,18.0,15.0,15.0,9.0,7.0,13.0,13.0,196,252.67
16271,244735,4474,23,6802,51,62,58,64,16,294,32,13,1692,0,1.0,3.0,2.0,8,0,0,4,34.0,2017-07-04,19,22,0,18,17,17,17,19,17,17,17,19,18,18,18,16,16,16,16,16,26,29,29,29,26,28,32,32,32,28,62.0,48.0,58.0,64.0,53.0,55.0,58.0,48.0,60.0,57.0,72.0,71.0,65.0,59.0,69.0,59.0,60.0,50.0,59.0,59.0,69.0,54.0,48.0,50.0,45.0,57.0,57.0,64.0,63.0,14.0,9.0,10.0,13.0,10.0,322,280.7
16273,236800,2669,19,5254,30,115,57,78,202,253,52,13,1491,1,1.0,3.0,2.0,8,0,0,12,7.0,2016-11-21,19,20,6,8,13,13,13,17,15,15,15,17,15,15,15,13,10,10,10,13,17,17,17,17,17,17,17,17,17,17,41.0,47.0,48.0,57.0,31.0,57.0,44.0,30.0,50.0,52.0,81.0,87.0,74.0,54.0,84.0,47.0,59.0,54.0,41.0,38.0,57.0,43.0,53.0,43.0,43.0,37.0,46.0,36.0,35.0,11.0,12.0,8.0,14.0,14.0,514,496.93
16274,242688,2264,18,6352,30,115,57,77,47,56,35,13,1449,1,1.0,3.0,2.0,6,1,0,2,6.0,2018-01-01,19,22,1,18,9,9,9,11,10,10,10,11,11,11,11,9,12,12,12,9,22,26,26,26,22,23,28,28,28,23,38.0,34.0,62.0,62.0,27.0,51.0,30.0,37.0,45.0,61.0,62.0,57.0,59.0,53.0,65.0,45.0,56.0,65.0,56.0,31.0,60.0,56.0,38.0,45.0,36.0,49.0,55.0,57.0,52.0,9.0,14.0,11.0,9.0,11.0,425,441.72
16278,231939,5465,21,4533,79,59,57,67,322,313,26,13,1506,1,1.0,3.0,2.0,1,1,0,1,38.0,2016-01-01,19,22,9,21,15,15,15,13,14,14,14,13,12,12,12,8,10,10,10,8,21,23,23,23,21,23,28,28,28,23,27.0,55.0,50.0,47.0,37.0,49.0,33.0,26.0,34.0,49.0,67.0,67.0,70.0,59.0,46.0,57.0,50.0,72.0,64.0,48.0,64.0,60.0,57.0,47.0,58.0,45.0,46.0,60.0,59.0,7.0,8.0,14.0,8.0,11.0,196,286.72
16279,242947,5656,18,6386,55,76,57,76,86,473,50,35,1398,0,1.0,3.0,2.0,8,0,0,25,43.0,2018-07-01,19,22,11,26,16,16,16,16,15,15,15,16,12,12,12,10,5,5,5,10,8,8,8,8,8,7,9,9,9,7,39.0,59.0,54.0,51.0,45.0,59.0,58.0,34.0,33.0,58.0,69.0,68.0,62.0,47.0,54.0,53.0,63.0,55.0,66.0,45.0,34.0,20.0,48.0,39.0,58.0,46.0,24.0,28.0,20.0,9.0,13.0,13.0,13.0,7.0,483,477.24
16282,230149,3319,21,4239,45,38,57,64,369,425,17,13,1410,0,1.0,3.0,2.0,2,0,0,6,21.0,2016-08-31,19,3,7,9,4,4,4,11,6,6,6,11,8,8,8,9,7,7,7,9,23,21,21,21,23,23,25,25,25,23,57.0,24.0,50.0,54.0,25.0,55.0,32.0,24.0,40.0,50.0,64.0,67.0,74.0,47.0,79.0,30.0,69.0,70.0,60.0,26.0,47.0,50.0,41.0,40.0,25.0,37.0,49.0,59.0,56.0,9.0,7.0,10.0,13.0,7.0,207,215.31
16300,242449,2889,20,6286,30,115,57,69,59,280,35,13,1507,1,1.0,3.0,2.0,8,1,0,21,27.0,2018-01-01,19,3,1,18,14,14,14,17,15,15,15,17,15,15,15,14,12,12,12,14,18,20,20,20,18,17,19,19,19,17,49.0,54.0,43.0,57.0,36.0,55.0,31.0,32.0,55.0,53.0,71.0,72.0,76.0,53.0,73.0,50.0,63.0,64.0,57.0,41.0,54.0,40.0,53.0,49.0,44.0,50.0,55.0,39.0,31.0,7.0,14.0,8.0,14.0,14.0,279,295.16
16301,243217,3809,25,6439,79,59,57,60,323,312,20,13,1509,1,1.0,3.0,2.0,8,1,0,4,4.0,2018-01-01,19,22,0,17,11,11,11,16,13,13,13,16,14,14,14,15,16,16,16,15,26,28,28,28,26,26,28,28,28,26,61.0,32.0,41.0,63.0,34.0,53.0,33.0,35.0,61.0,58.0,68.0,68.0,50.0,55.0,68.0,51.0,58.0,67.0,67.0,31.0,56.0,59.0,54.0,50.0,36.0,43.0,58.0,53.0,54.0,8.0,9.0,5.0,8.0,5.0,116,127.08
16303,245523,4226,19,6971,118,65,57,73,33,289,50,13,1421,0,1.0,3.0,2.0,8,1,0,0,24.0,2017-07-19,19,23,5,7,12,12,12,18,16,16,16,18,16,16,16,14,12,12,12,14,14,15,15,15,14,13,11,11,11,13,49.0,53.0,38.0,57.0,34.0,58.0,41.0,46.0,54.0,56.0,71.0,72.0,57.0,53.0,85.0,44.0,55.0,51.0,39.0,43.0,45.0,32.0,52.0,54.0,43.0,53.0,33.0,36.0,34.0,6.0,10.0,8.0,5.0,7.0,475,470.54
16305,239125,1750,18,5607,106,94,57,76,483,508,50,13,1385,1,1.0,3.0,2.0,8,0,0,25,34.0,2016-07-18,19,20,10,21,16,16,16,15,15,15,15,15,13,13,13,9,5,5,5,9,6,6,6,6,6,6,8,8,8,6,32.0,59.0,59.0,46.0,36.0,53.0,37.0,30.0,29.0,56.0,63.0,66.0,65.0,54.0,68.0,54.0,60.0,62.0,61.0,52.0,34.0,15.0,53.0,50.0,69.0,50.0,44.0,12.0,17.0,9.0,10.0,13.0,12.0,5.0,406,427.02
16308,242198,272,21,6216,131,104,57,63,306,622,26,13,1521,1,1.0,3.0,2.0,8,1,0,25,25.0,2018-01-01,19,3,1,17,17,17,17,19,18,18,18,19,19,19,19,15,15,15,15,15,16,17,17,17,16,16,15,15,15,16,45.0,58.0,43.0,62.0,40.0,59.0,48.0,43.0,60.0,57.0,69.0,67.0,63.0,54.0,69.0,56.0,65.0,53.0,56.0,53.0,30.0,38.0,55.0,55.0,59.0,58.0,22.0,42.0,45.0,7.0,14.0,13.0,9.0,12.0,187,190.49
16311,246297,2487,18,7106,51,62,57,69,352,343,32,13,1545,1,1.0,3.0,2.0,8,0,0,0,33.0,2018-11-03,19,22,11,29,15,15,15,16,15,15,15,16,17,17,17,12,15,15,15,12,17,23,23,23,17,19,25,25,25,19,44.0,50.0,59.0,63.0,59.0,52.0,45.0,47.0,56.0,60.0,66.0,64.0,48.0,54.0,47.0,53.0,61.0,51.0,71.0,54.0,63.0,30.0,38.0,63.0,41.0,39.0,47.0,56.0,47.0,9.0,8.0,14.0,13.0,12.0,322,322.4
16312,241434,6400,18,6041,45,38,57,70,634,421,29,35,1465,1,1.0,3.0,2.0,2,1,0,16,32.0,2018-04-19,19,3,0,11,7,7,7,13,10,10,10,13,11,11,11,11,11,11,11,11,23,24,24,24,23,24,26,26,26,24,58.0,20.0,45.0,56.0,21.0,53.0,60.0,48.0,49.0,56.0,69.0,67.0,58.0,53.0,61.0,54.0,55.0,58.0,57.0,22.0,50.0,53.0,52.0,50.0,27.0,47.0,57.0,55.0,54.0,7.0,11.0,6.0,10.0,13.0,390,372.45
16317,246299,1367,20,7108,51,62,57,67,275,518,26,13,1475,0,1.0,3.0,2.0,8,0,0,2,29.0,2018-11-03,19,23,13,23,12,12,12,14,13,13,13,14,14,14,14,12,14,14,14,12,21,26,26,26,21,23,28,28,28,23,45.0,38.0,48.0,61.0,34.0,59.0,36.0,33.0,57.0,57.0,62.0,63.0,53.0,53.0,46.0,53.0,56.0,52.0,76.0,29.0,56.0,51.0,47.0,52.0,45.0,51.0,48.0,58.0,61.0,9.0,7.0,13.0,9.0,14.0,222,286.52
16318,244508,5141,18,6730,55,76,57,76,496,572,50,24,1408,1,1.0,3.0,2.0,8,0,0,25,15.0,2018-07-01,19,22,0,10,16,16,16,18,17,17,17,18,15,15,15,13,7,7,7,13,8,6,6,6,8,7,6,6,6,7,52.0,57.0,53.0,49.0,42.0,58.0,34.0,29.0,40.0,49.0,76.0,70.0,67.0,54.0,70.0,48.0,61.0,54.0,59.0,49.0,32.0,18.0,60.0,56.0,62.0,43.0,20.0,20.0,17.0,6.0,6.0,13.0,13.0,14.0,456,474.28
16322,240669,3979,18,5897,55,76,57,77,6,379,35,24,1556,1,1.0,3.0,2.0,8,2,0,2,33.0,2017-08-15,19,3,11,35,12,12,12,15,12,12,12,15,14,14,14,12,14,14,14,12,22,25,25,25,22,22,27,27,27,22,48.0,42.0,55.0,68.0,39.0,57.0,44.0,42.0,57.0,58.0,62.0,64.0,64.0,51.0,67.0,49.0,70.0,56.0,77.0,45.0,58.0,52.0,36.0,45.0,46.0,47.0,40.0,51.0,59.0,10.0,8.0,11.0,11.0,14.0,458,451.71
16330,242468,2815,23,6292,30,115,57,63,90,214,23,13,1446,1,1.0,3.0,2.0,2,0,0,21,16.0,2018-01-16,19,22,10,19,15,15,15,17,15,15,15,17,15,15,15,14,10,10,10,14,13,13,13,13,13,11,10,10,10,11,51.0,49.0,35.0,54.0,54.0,59.0,43.0,38.0,50.0,56.0,66.0,77.0,57.0,52.0,79.0,60.0,53.0,59.0,68.0,41.0,35.0,26.0,54.0,48.0,50.0,54.0,31.0,30.0,26.0,7.0,9.0,12.0,6.0,11.0,186,195.37
